code,score_1,score_2,score_3,score_4,score_5
159010,66.20362085,87.26255454,61.30484577,99.8343773,36.3269505
127710,54.9334307,30.68051913,68.17622899,54.70133785,59.09500076
267850,99.82525745,89.76254057,78.59308625,68.81626756,1.204942477
20560,89.07274281,58.28478322,16.00880826,81.74412478,86.71340961
154030,4.613015598,20.03017659,12.59931181,97.61091175,20.27617926
227610,21.6534417,43.09525184,76.63865649,2.213562544,48.67093224
143160,40.98351685,5.8779134,78.18728186,80.34785564,19.26895533
54800,57.08319881,52.77613554,27.40733959,21.50528846,96.05258302
332370,80.0561743,47.21926384,37.33379019,30.51438712,72.95168324
122900,24.43400202,3.318328854,91.54921964,24.19175502,88.12264832
339950,78.81189165,34.46226216,8.41379766,90.07906516,92.18836374
99190,48.59349873,50.82693774,27.16773488,59.48810255,67.91268464
289010,61.17190489,30.39018491,54.70838049,43.22846415,88.90046758
214430,8.795518998,26.7149283,59.30721197,90.38239676,28.08988141
40910,25.83781066,19.49556173,64.98979228,99.30231918,0.28271985
68940,3.031153585,12.0867803,42.0252484,24.27735332,35.33275956
52860,54.78983407,80.27889102,11.82453503,11.13952349,0.881471178
10780,63.24823136,16.47817673,72.45963798,51.38562808,80.38711701
69920,72.93670745,73.87560233,64.24672967,32.05485798,57.93617734
38880,78.22482158,73.79711356,88.07359859,88.54483269,94.454891
307180,20.15480585,73.13104044,46.38012974,2.345594863,27.97875368
101390,22.66864533,93.45330695,59.62199256,46.00410534,0.532431347
78860,57.68954248,93.63458964,60.5887513,78.79213484,49.13964734
114810,66.69770458,6.66454527,44.84860396,79.11499877,33.22761003
31310,58.10492984,66.49296419,75.1804812,30.20250914,72.78052694
185490,55.27224731,47.047179,75.92188431,46.99799618,34.08607024
59100,26.13616499,50.12354535,40.67385868,59.70916417,59.68194021
149010,54.46958401,48.56034478,85.82746163,33.48365582,49.45016802
262840,24.45557035,58.53076453,44.06448163,59.64469228,26.67450795
175250,27.49933706,84.28904214,19.57263475,16.35900684,79.06567199
52460,69.25362836,21.62421631,42.91063338,56.38573859,78.27076928
119830,37.88668505,3.209055511,63.34811255,97.54666083,88.66752556
52770,31.53223532,15.97044421,6.385532887,93.6054483,99.74005397
124500,42.5624749,56.36766195,63.61083905,94.87929196,59.85936835
84850,40.96628505,23.78384204,11.76140496,55.08106038,57.76123686
223220,89.03344166,56.3006275,15.84551831,49.09798609,58.79399748
27360,10.96504817,13.97428799,12.59144677,23.52361531,84.93490831
139990,95.99100131,56.50491198,52.27496179,78.43785571,82.22740054
32080,13.4867795,20.84430565,81.45161677,21.85809553,91.13208895
13310,4.973575049,62.17350041,83.83116623,60.55419631,74.779948
59120,88.44668804,65.44649079,9.49583798,94.37218231,27.27675548
158430,87.64446613,64.76920962,97.81168125,57.75971981,31.6436359
149300,7.149493729,97.99871571,91.41342514,57.34826313,95.36547303
67160,24.34422089,73.24496413,23.20493365,8.074141656,70.95863753
1540,47.07034035,96.47843391,42.12316505,11.66972566,76.45879673
53800,22.90907876,23.98502382,71.62321584,19.89985011,42.98985145
251280,92.08602139,89.13728832,17.19085115,24.78942509,28.95699326
65660,76.10410944,21.79290521,68.29985292,34.62507882,34.728831
297570,34.32658971,27.57713567,33.27370749,78.04093058,56.38160948
1780,56.72082112,21.98494549,2.093353958,74.12415365,82.54795731
260660,78.59345421,60.21500732,98.38937021,12.34695643,61.36407765
131370,22.62599818,10.96590098,12.61456849,52.39211231,56.84935741
140670,53.64121849,97.73410782,35.05612464,55.03294564,76.34186794
96610,92.5238567,68.36636404,49.43094227,58.55444608,72.82518929
61040,1.970763354,82.78366339,11.53723196,8.986456462,95.63258817
148250,51.03145377,31.45186372,4.243506618,39.9322932,48.86073878
347860,22.57323502,54.25388787,0.293167528,89.5802011,5.031538872
196170,89.85672417,64.73136544,23.06324131,1.203149888,76.42114303
123750,78.83644917,17.51349088,55.31868957,28.82223416,24.42254333
85810,50.70018452,14.30913434,55.12306903,1.033093784,96.44520494
117670,97.49277047,33.18127671,18.11431131,14.87354441,26.30166976
291650,3.428477327,63.9275641,38.24832221,60.579734,44.73300296
293780,70.10674247,12.36305734,28.16817114,19.16088978,70.5788473
267810,90.55934959,3.967858663,51.14706431,65.45228371,60.6068857
18250,39.72676885,6.123997938,89.08767418,91.43207465,20.90190576
161000,71.10999052,29.79303425,63.78168775,38.96571679,5.53195739
196300,28.99920716,66.89404718,31.4582791,10.22799983,32.62447342
310200,47.11153486,45.76335057,33.08820834,3.377952744,37.02471948
179530,49.17661697,65.57527001,21.7437369,94.33464657,55.34354698
900100,23.6186119,81.81420844,14.14314471,40.35827044,66.04559622
205500,87.82924291,27.11294501,6.723317479,81.51807953,45.20688061
52790,74.37148719,36.6235084,50.16978762,30.91207549,77.23972193
290740,80.69822123,4.330804903,51.9791839,31.92119108,1.47202368
238090,65.59371403,13.10549685,87.83556678,67.66483448,96.85794577
92600,97.36378038,26.12710476,43.92328731,99.10279349,88.60583816
129890,79.97898206,75.28254179,48.54436898,3.076325329,97.87023704
174900,46.9655988,7.77744959,20.67156181,22.65917109,83.03503837
255440,8.89163247,94.67195854,27.59258305,24.12834728,6.888542517
60230,15.21463112,25.62503392,89.50745834,71.79307631,10.13983936
30960,53.00604031,81.92901326,79.3652773,62.3962772,59.41681896
102120,8.825394304,57.50165773,55.07263787,70.43690034,64.17517644
238120,97.69682223,23.22816575,76.17859828,29.98679781,17.98253888
224810,39.36094786,22.44520845,64.64198642,65.69381958,66.76492267
19990,60.95423045,68.97265303,61.38269202,46.76894613,35.50755323
11090,84.98057372,52.03421983,43.23247555,40.30459637,91.59941455
270660,42.38261657,43.60413567,35.0170881,89.89359049,65.28096308
38680,77.01381983,60.22881491,59.84771748,68.12653509,25.36797639
137310,54.98009584,18.92577719,56.59426986,26.06361734,90.07875087
217480,52.88978015,70.64888649,48.52350557,99.2793618,35.46061372
121890,66.97717233,82.3802917,78.1057399,13.4126134,40.6255422
97780,64.25787226,82.60082587,36.12846978,33.19970842,1.81927018
42110,70.80758792,18.24699331,26.0813482,87.39584475,89.18729053
298060,64.46709156,97.17106131,33.22856479,86.57946791,95.13480997
65420,3.136189347,13.47000627,90.51269859,67.79299753,4.285702701
270210,62.2835722,30.13084255,36.36510304,30.95304531,96.31991352
103230,26.80690028,40.19725332,18.03788218,84.90300359,35.88218266
260970,53.37039184,75.49536503,10.00954271,53.70098679,55.59781315
101490,75.82520452,44.39600063,43.16321062,8.70858753,86.64510958
95910,44.85438592,91.26138515,79.03805105,39.26076068,74.07936092
275630,30.42037923,46.54263255,54.20404207,15.75009781,95.02613935
31330,87.26341656,97.96958436,15.2038815,45.30598383,72.29643671
60540,54.84708073,44.85127232,40.83957108,52.28740981,34.18886358
158300,39.29927388,21.99270721,40.47106532,81.4245432,29.52436372
56190,53.29736845,90.19037546,60.0433667,83.52924156,55.7332963
80000,52.96696867,45.72640681,3.666988483,49.51319069,75.74717022
86460,41.73938398,5.040800363,31.03753299,98.06455267,21.6243645
5850,8.674997845,66.9533827,39.27143899,74.90775693,4.215304733
214310,18.02798774,2.127385537,35.34138249,80.94341987,53.58547732
246250,30.66560013,71.31628984,8.198769128,7.269433151,47.65141275
41510,29.58635893,91.94395111,54.20252276,45.67811389,12.56960715
299670,50.94268555,41.06124362,55.94073218,23.45216424,29.1515855
7820,6.865183603,26.11148117,11.47047507,37.18496303,73.8337338
109610,8.303736757,97.07026176,27.45336489,24.93539071,73.63945653
12750,68.71074165,20.81885817,65.38222732,11.61084592,11.52414219
306040,53.89281669,19.25515101,81.09258555,90.82933958,24.89326344
217910,21.22278336,78.47929161,22.96671332,70.19866136,50.3021551
224020,79.65877027,71.60248271,7.95150099,24.24242745,35.97378623
96630,74.25330606,32.79644329,95.31282618,66.07630058,82.84882829
69510,93.1014498,21.20021154,45.49902021,56.3404655,84.48658715
41910,93.66932368,15.79753184,79.28732302,30.33761758,46.20176994
234300,1.958986946,72.12818888,11.12810166,85.53590133,7.709286588
39440,61.45911547,23.29958395,2.204083784,4.873735493,60.30517176
98660,81.68405744,42.6423623,76.47057727,32.22714882,63.40124713
52020,19.57408099,9.733609341,37.63566787,14.43367429,98.03270138
237690,86.71021796,65.87101301,78.85668694,44.24407254,99.07254495
50760,5.988136038,13.49492922,84.1419874,92.21598028,16.20729745
288620,58.29890163,40.2607751,17.94561939,25.37405288,1.364429732
317830,86.99120682,52.26420094,4.716376383,79.0359695,76.55085447
58610,13.06462977,26.85194626,66.93888571,33.82751236,45.2471909
43340,86.48955475,94.89871019,8.518150784,88.15544876,45.05043627
23960,48.09453882,48.79483156,37.03815784,20.71207402,84.37659698
298690,72.58269094,99.01898085,27.63901083,83.19449342,11.71151006
187660,43.68015241,26.48642522,19.50458436,20.37121253,72.40703142
54630,49.93797644,89.95157224,58.96835724,45.7109654,39.55932074
200710,25.83609121,84.09703439,59.45827975,68.55191962,72.9966195
96690,11.98154,49.98114036,27.17638729,56.69238362,9.206728279
140910,5.763582735,54.99230887,20.51118906,87.37642143,70.89721301
78520,14.88827156,56.70221823,98.2009912,11.46129501,20.12060634
298380,68.80196998,4.045748928,43.50189661,79.02378841,57.09976864
203400,95.68624695,96.3008071,77.04007848,96.94209137,4.971264007
195990,63.98051502,64.88695452,19.31276058,64.74871845,31.61492613
3800,22.0973417,75.64652313,79.77221952,85.90865352,27.18395588
322190,85.41980844,74.17060072,39.13685269,4.270856368,11.0328759
88800,85.12776208,12.46052865,59.78454166,73.47968469,91.61215673
241840,34.81202856,90.54731361,2.618549978,87.01419226,52.71529199
312610,57.73765927,6.87937553,0.442637707,43.24147624,35.97350764
15260,70.60060789,95.10097855,39.18555935,56.72694923,4.012061773
234070,53.84248905,23.65509645,67.94986106,73.06706134,67.85537469
72990,56.10912292,83.92281501,51.55792344,71.98484718,25.27322619
227100,29.88508943,65.12475834,94.82149764,90.28399939,79.77343862
44990,92.19372119,36.07695048,34.79988609,62.65128121,13.86066061
176440,89.63565765,36.36057873,55.3851467,56.18437926,57.01770214
28300,49.01697155,76.5280578,12.54445982,8.720093643,12.95017981
67630,59.3051824,78.36803998,23.49018603,18.05737728,38.11170323
47920,1.814146881,98.48456102,78.1249012,70.74254364,12.12568586
43220,33.24111495,35.97083396,23.70055103,33.67083735,61.68377474
239610,47.03645304,63.40643983,36.55080917,98.57175088,30.875009
353070,87.85799907,62.09819986,13.44071272,85.64210184,1.809112031
353060,87.84068211,5.415987439,36.54453219,6.095662058,21.45175645
44780,45.01528714,65.91908363,53.98625427,32.25724168,52.07922831
357230,17.58293292,27.37080841,11.61397529,72.82472978,11.17152792
71670,66.14429462,74.41560728,17.6184746,53.09700878,5.6578678
45660,88.03821868,14.53690675,81.50473939,13.47805473,78.01374318
224110,45.94527211,25.59765161,78.92708265,16.84104014,61.85668265
230980,3.123783151,49.08072659,95.40746061,22.92186892,79.34346516
21080,85.38289192,62.79445435,22.08793701,22.15158666,49.32696813
89530,49.43462819,13.85026526,64.40894952,51.61283122,7.606969717
200470,0.855967919,91.51427594,92.09418318,75.36514216,44.350084
207490,25.34321704,20.22645292,87.0980533,59.95279697,7.8764546
262260,11.43730497,63.62210135,19.93555653,2.609769893,66.48088263
109960,8.00314883,83.6217962,57.14668359,71.94491815,39.66702097
7460,5.366913342,62.34480713,31.52827827,28.41649865,97.51353108
3060,73.69979644,98.43929123,75.6334919,92.61898754,29.81510118
244920,93.36891134,36.04635481,91.96900212,36.07571302,96.70106412
89970,49.51045707,7.58019431,88.00277582,89.46700482,72.23858245
230240,82.197668,9.466480054,39.10363495,10.63226214,96.88477419
64510,73.81743738,27.77018268,35.93600498,33.03362016,98.37735209
230360,25.57257731,39.51863361,49.57602426,94.17285141,33.50158494
38870,51.76318057,22.10567871,46.31655974,6.611852894,44.9509861
128540,37.52452907,87.63059773,5.141742305,40.9449911,26.94127547
86520,34.75028717,76.6308823,1.210929896,64.11717865,24.74515673
247540,27.31086249,63.62350294,43.70179124,4.084734872,78.15276158
383310,83.30355876,71.71591426,18.10018155,74.15576155,7.51438106
38110,70.7959545,62.37773173,16.48259957,49.77268953,59.3417935
73540,50.90732024,52.84990309,90.80008214,14.72181591,59.00354314
64850,87.82425477,82.8740627,83.82227762,61.29126654,88.27424058
64090,70.86212647,51.88524085,25.90318022,18.3482148,19.67182575
36810,68.9323695,56.56849932,84.29341041,54.22779161,76.0239073
173940,80.90392377,61.67105052,43.49221701,50.58028458,45.50093485
83500,29.52377687,52.84774009,50.58099576,48.5044866,92.92564583
54940,49.46042417,27.19575225,57.22150754,53.32906152,5.243649601
950130,52.45299359,62.30006121,49.90224139,97.54250713,65.82225221
205100,19.09161483,89.55836583,86.98212721,19.10119375,19.99863706
70300,91.79057698,42.05460806,53.47441913,4.023131674,16.3568072
92870,35.41111305,7.977469142,53.75035978,5.075882842,70.11782814
317870,61.8196741,78.40043989,94.32595297,8.972297328,58.86300146
67570,5.257458923,75.44496568,0.34643685,23.59200283,53.66962808
236810,70.18444276,21.5810947,36.26527725,44.7638214,47.17474892
140610,63.05069167,42.56770868,23.53210825,1.925954818,50.85380757
333620,75.07228481,46.90212411,28.82369836,9.710634976,28.64473842
101400,49.18064176,96.82086402,85.96396179,63.42321162,24.619645
36570,89.79756893,46.37660472,10.12101413,68.99707586,45.27272739
217820,82.35422658,96.52591998,35.44631009,52.41277934,52.76173801
138250,24.14937192,71.36822763,95.33264499,31.07649487,67.51221935
31860,56.58624472,9.906634758,0.315327921,14.28778576,17.54595291
238170,28.11078418,50.73197636,33.92564757,49.72673134,35.44813013
224760,26.12078064,21.70400083,99.87210991,59.02927364,0.092713463
359090,39.26097879,6.91584509,17.62079158,47.28508615,35.62816512
365590,66.95047595,97.13857124,1.506659941,62.78549289,16.51195451
380440,76.23040063,56.26071291,50.43004463,0.984770829,22.41022503
391060,83.0106851,95.15970347,91.64462369,84.68912146,9.104851622
391710,29.97785368,90.56270119,12.13691508,81.57483759,58.81337145
265740,71.92166726,42.20982996,29.08774651,42.12448658,17.23840269
354200,79.14434098,97.23430688,88.69406416,0.578755708,86.56934245
93510,71.62852131,0.754786778,79.3265129,88.35012561,95.07586559
208860,8.287537079,83.8716009,93.40813638,7.37264607,30.75106324
183490,20.42704997,53.15221892,75.67036667,42.07682077,10.63516038
85310,48.25039092,34.75989025,82.02245639,90.75268601,81.41236724
182400,19.72830764,76.63951926,21.28194632,23.46143545,46.46306928
9810,58.62740268,64.23161282,87.67954667,78.25870917,35.93330796
69410,36.97761105,3.752344094,89.70686604,57.12231619,18.94022118
227950,89.90655753,43.97492104,8.109889991,0.255041913,81.80491366
291230,52.75251007,19.30611269,4.214538662,6.868642988,72.11108493
198080,24.6670981,91.04670005,38.97763089,43.89152396,2.161871098
48830,59.23599508,54.99880042,99.41072904,56.85284195,86.12028908
96870,10.41843534,49.65947797,51.90826948,56.94769673,88.36504579
276240,78.77294959,60.41322323,12.22456028,1.150544116,44.2523057
900140,45.07214214,47.27809465,71.56300907,82.17846863,14.39889856
376190,67.20670343,36.03937439,51.45389007,12.30582027,47.81289376
61970,7.779501898,23.47963638,61.778079,98.09536674,87.83452568
138690,38.64165411,58.80341501,26.70020854,45.77002194,3.250113364
290650,48.97648091,86.57632869,45.62813331,93.67426436,21.57447663
66970,64.0753149,98.17756451,95.0857829,9.530499137,78.83443545
156100,76.74247323,77.74011668,0.201022245,79.96909537,77.83339632
311060,52.09680441,7.322102794,72.4479342,35.74209094,77.07025395
73110,65.39651374,80.42098805,16.8505493,16.96095757,61.07360573
83310,31.85648409,35.97593576,30.38863742,46.63463169,82.1827386
37950,31.06581893,71.70617519,72.94589842,22.89092235,13.31068185
170920,99.77247428,3.616654854,36.66395303,13.50648104,2.593060723
58630,41.98763473,40.42579238,98.04757504,10.39657135,97.77384151
58970,52.55557672,24.39959348,75.8385009,92.46347591,82.95721684
19590,43.33928313,28.92157947,70.51477701,25.42159055,89.75298901
169330,40.6299511,18.45588251,20.23724258,49.760365,27.24247566
97520,54.24935532,39.58424175,91.75691867,41.67513872,2.097254052
179290,45.24908965,89.13605798,60.91784385,64.03852303,62.94636431
225860,75.12838321,20.73578814,12.41812531,19.59408343,24.710226
9780,89.92737393,86.71456567,4.648749784,41.25357532,43.76611983
123040,7.441667523,5.775229904,5.0872878,28.16484401,37.39695398
323230,35.41468467,59.43920027,46.30179193,69.80737251,87.76619619
32790,82.47022229,21.47336044,47.27381733,31.14937322,43.80298623
33160,74.23961771,42.98416204,68.63499847,77.48029616,2.413099173
347890,30.27937462,27.65729015,8.545402753,87.74182531,32.15778529
33310,5.120283928,91.52992647,28.41959558,38.45597664,23.26189011
259630,73.71021363,12.5625228,75.86394512,98.9882556,1.817552678
65150,79.83784052,62.73406396,1.174846384,92.87905751,98.5830612
115960,56.41668461,95.33089198,78.33180415,64.98397232,90.63144979
90740,90.16628902,84.32322099,99.22603168,2.555332562,35.71226827
60850,64.36436005,21.38916964,4.528718676,27.0009724,62.20123189
14440,68.33758162,44.71700524,81.46139438,90.59235863,69.76889588
7530,70.00949507,53.56231367,9.895163903,80.84671348,80.67342533
143540,7.001960564,41.53060704,72.09576801,20.31243326,41.43169475
111770,84.39402684,0.978325748,43.32979631,41.3772337,83.19493038
9970,27.78654892,7.822949969,58.98824633,69.79979864,28.67458664
3520,68.85633462,63.30737618,93.29487097,3.050712169,33.1818829
670,24.46423313,22.64139114,65.66613927,29.34112377,15.7442928
36560,26.40716371,0.490960773,59.69327884,80.95748301,49.38973406
6740,22.42453208,21.9156778,99.77213595,5.9104834,35.08853491
12280,6.460931971,51.85720718,38.75880053,44.39185113,68.13374133
265560,32.29606216,81.80780608,37.24781356,47.97345861,21.98498714
12160,17.82704138,96.2108862,7.604347716,4.893877987,72.29477125
36000,98.09661385,83.1528635,68.66939897,61.68465165,14.88533284
250930,31.09925046,48.13274543,2.51337398,78.28486678,35.76826494
53280,13.27619159,83.88872217,73.64082485,31.69301293,17.93694388
15360,64.29810667,75.30223959,11.49234249,51.88851228,98.80301286
122640,19.27278883,68.73235042,95.34696769,15.03930169,13.71469539
900300,22.73942166,67.61931233,79.17467163,21.9605485,27.97743905
45060,76.45359566,56.49429324,3.438553833,64.52584177,23.63343772
80520,78.89283938,50.41182824,97.65110914,99.10556867,43.54562896
7310,14.60748345,82.75153507,30.41059934,75.2690928,91.86346413
39830,29.48223539,10.61068671,88.44342064,28.62759308,79.09378278
322310,46.00670239,13.79037799,87.57576966,71.77332555,85.70451359
46120,49.06909975,93.4828895,70.22637379,1.758577275,65.0841355
14940,25.83553754,35.00378944,88.17742576,40.26690299,93.50475401
2630,95.70416093,0.9669723,93.72271443,28.26923287,26.55745794
65500,22.68496464,94.26061004,24.85661874,88.28929276,89.15115544
271560,46.33819868,53.01432193,26.41109629,78.82286684,7.570126339
1800,64.20757301,96.4782398,40.4697121,12.85082397,18.21531934
10470,90.78258032,64.39838464,88.78751493,25.63358243,47.41717658
352910,90.62279131,0.167712228,99.16042126,15.58859196,48.07010499
53980,52.46362401,28.15955358,66.11992243,11.22463008,31.83248534
52420,37.00962129,38.44254792,57.34525328,85.97517249,59.67883658
241790,67.91164086,25.81526652,0.993862162,91.81836194,13.28623161
329020,36.14274035,58.14515265,6.536288123,54.0761976,37.4961717
39200,32.67346054,45.98286981,2.007258806,20.09451917,47.04112195
226400,52.33735821,77.8357967,58.59250848,94.18019259,29.48241756
31510,9.837575563,20.04887932,68.67111522,87.46773833,22.7325941
48260,63.08921349,78.83164524,31.5849333,22.23820224,44.50989479
138080,29.22101625,96.0822671,80.85979678,55.79440071,91.85591418
80580,44.72194581,4.298319201,59.74670453,42.75554889,29.09635248
67170,10.81146316,21.76650631,68.7244292,70.5761283,39.8598732
173130,61.27001394,47.24395741,97.35580793,88.96679877,2.643088532
49480,20.11505933,41.45501994,83.41914103,91.13468573,44.63044057
309930,57.9872629,66.18504077,32.10193986,83.40958717,47.65672963
244460,55.83453659,51.90366913,24.56596463,57.6603954,17.83701673
226950,28.64366535,20.05099158,75.73353472,76.66887792,23.0425824
57540,83.55002235,88.4029881,24.26248844,84.88740435,33.43147914
82210,97.00424737,38.98198749,71.65759766,48.04047784,60.91871062
109080,52.32114232,12.10004103,4.553669641,27.56345869,79.18472516
153710,85.13856459,88.4394684,36.52455153,42.6976423,71.46561573
321820,27.20139405,52.53796319,13.95074483,31.05337709,75.26271304
122990,38.01320649,10.70089361,67.9450587,58.08143736,82.41593238
232140,56.38655975,98.70733142,63.24934663,68.69792784,14.95778955
65530,98.83552205,11.94101115,51.32274549,52.15883141,87.7988631
67900,66.02743186,34.06651254,61.5189172,16.2907773,43.16570586
155650,68.07064532,21.38085539,4.927368456,1.169551384,54.13238601
273640,85.40567047,71.14802621,16.10948364,51.9888842,27.96338982
251370,56.05780006,66.32706675,72.10835708,96.39599457,97.42714114
66430,81.49613747,19.44065394,50.88420353,24.70984981,12.31315539
193250,80.03567568,58.11268928,13.71313755,5.148115717,53.13793561
273060,82.74601791,0.184770767,47.98815482,84.61063855,92.06163207
19210,89.45950963,57.26458115,89.22635467,14.71944751,15.35640949
122870,49.31141495,21.22599559,13.60257906,68.7718353,47.471665
11690,27.58573698,89.23494427,15.08288421,25.52646938,71.99333959
332570,55.67039742,47.88184437,87.53742956,65.07312358,68.41340003
79000,38.95732923,8.172190932,74.22859129,72.98033601,59.90133858
70960,77.96222763,93.70564588,73.58209979,1.441662788,44.83204439
316140,85.95487632,26.34625611,50.36771597,55.89508817,20.36446376
32820,37.66750522,8.957983532,35.51160171,30.18087818,33.6910585
41190,65.42292754,21.86414882,75.52358123,48.23062357,60.164833
115440,33.50207747,20.81085351,42.34429789,24.75221539,38.64482557
118000,7.878548369,24.93998262,52.95722977,3.639682393,12.61837725
46970,57.52348494,52.44083531,77.08210782,47.20194038,67.48784834
82850,64.40065709,13.16186113,19.8289468,40.10267972,1.425834684
215360,79.9184761,41.11123891,77.6636567,69.24350532,40.56111107
72470,68.69292974,5.221479595,93.77877153,31.59366379,44.92646943
73560,61.0191837,2.339419659,51.38385786,17.5346603,67.13052348
153490,6.324519253,51.34741067,11.950689,63.62146668,26.85340625
37400,98.29993758,51.43266878,79.05469349,77.7989325,9.987221676
10050,29.35298964,33.94126324,29.09452904,78.05542906,27.86940027
101170,91.28110748,16.72402482,45.28634197,16.54124826,78.61687425
6980,96.36177443,27.53889056,10.04030176,75.01799215,98.0269113
66590,32.47186799,28.33783665,27.17277204,22.09238571,77.47778954
17370,31.1055797,77.46696008,7.252026554,49.73621004,30.85189269
103840,62.92764396,55.72512435,1.135561223,94.11228007,61.47920369
46940,33.37044727,50.63528385,7.564987371,53.59051558,53.75768279
215380,59.73869656,26.40356868,42.47638921,66.19368952,41.12816385
65680,0.227828514,17.66202946,21.44799902,90.5831908,9.63025754
105840,44.64242906,80.70686941,94.72422504,84.0861658,99.59796237
18620,21.89557011,49.38868563,47.19907078,28.1447302,1.28552885
10400,75.56690644,78.80235868,10.00782793,11.67843907,61.95804604
49800,25.01837997,44.67373906,4.029267938,84.5170893,34.37153937
16880,57.10151195,43.91303921,5.137441417,15.99166206,81.60496246
95720,26.63366399,33.33490853,23.67559838,94.88829076,80.15405003
5820,80.65154854,58.56940877,29.08448799,20.84807876,96.81202135
307280,54.33802681,48.91967547,36.2587848,84.44236465,79.20469672
53080,36.91100746,47.28510807,0.702247408,74.55334422,77.88577198
32940,45.36673489,35.12693238,48.10687102,78.67328629,75.14169729
240810,41.11941873,53.20500098,94.09169601,27.96667492,13.65289533
74600,76.85167099,15.57191102,72.50181389,14.07506364,68.02445389
104830,36.88078284,70.57569489,87.30471424,69.78774894,71.82136393
14190,70.42605873,87.73200895,98.5052855,54.42483717,40.98551186
131390,52.56355891,93.82131565,85.02539133,2.047100223,35.32532741
30530,17.55212651,98.41647335,5.846769569,34.46119343,48.73983452
12620,71.9661735,75.31142547,20.23474128,42.62541585,85.52056143
382840,63.45371378,80.50133666,61.50820113,15.35227,98.012471
216280,76.45500089,0.565704948,96.10067965,88.19961921,40.23688199
376980,89.66399806,30.19660053,67.61748938,5.889060812,51.13549087
122830,89.76023183,30.74472162,93.14349375,83.14652901,9.719186296
8370,86.73515598,88.88744324,36.85696647,68.25981171,51.64740302
8290,73.62516388,43.33461862,70.63200942,56.82026949,26.50796141
101160,93.18013458,15.851215,39.73271694,67.5957453,21.27731968
95270,79.22562359,26.63262636,7.744114267,39.18701076,34.08459129
10600,59.52669363,27.83847093,58.20270266,61.97123436,12.13929662
65950,86.58346811,56.7017284,62.8662932,15.29463983,49.90110457
76080,63.89012368,35.58725405,75.06196851,5.158520136,93.4541339
196700,90.02143244,48.41255391,99.79299178,17.70831747,56.23035686
69080,30.3953414,30.44510509,65.11512688,34.67094857,6.343032597
53580,80.85855878,7.975727291,45.4807262,25.93711535,4.790798181
71460,72.32470817,65.43528876,93.24062299,42.13816498,47.85384464
44340,59.75873322,14.63215723,99.14941513,34.09669346,19.38350621
330350,0.598791299,74.51797983,11.71291648,21.96287944,54.3596311
348350,96.59729588,56.14869644,22.15911643,6.694243913,75.54790338
112040,22.10896739,40.02360295,52.16415925,87.73987708,79.5435634
101730,49.0133175,97.13703167,97.15508508,26.42488365,6.793366476
65370,52.08090551,83.82074626,38.44427743,48.91833264,50.64650844
140660,93.15173977,76.69316416,55.98273795,10.39265157,45.05947513
38620,18.99328024,44.01480787,91.46995315,38.30852521,65.07173096
299900,56.930674,95.02622421,19.46452838,43.60626773,35.44537804
36090,50.62035964,93.82361375,51.5250882,31.1870365,84.32639985
136540,84.35729805,22.7045295,80.19469432,1.728037289,59.75972243
320000,92.86520301,44.75784012,69.73110228,66.77902806,69.68293564
97800,2.292141013,12.22591725,87.9027637,3.638309157,90.70008105
192390,23.39695418,94.17074055,83.40729913,43.28391667,79.07968918
313760,78.90640442,27.58677802,56.21192755,44.09386584,90.54176709
8600,32.68241843,29.93065748,31.32489895,6.674501613,87.33065751
900340,50.27465744,1.462664921,39.95701641,97.01723367,88.48025377
33270,82.62488251,22.78290977,68.44045983,11.26444954,59.8497005
14830,20.07744615,34.11204124,66.9800614,39.99611214,14.75191568
36200,82.32999659,99.02171641,97.9666383,9.478346077,81.95675754
18000,52.63255065,60.12132943,98.06723884,80.7926023,19.0532364
910,70.10885335,24.80199686,49.24056649,48.7203354,53.26465724
47400,39.2096801,78.65209111,29.8343163,7.549766972,26.70139202
203450,66.27661205,36.88422599,20.54010883,35.62339412,58.8303455
11330,69.67548354,81.44203707,37.35554114,59.85048135,68.15280229
77500,69.75926536,52.9708609,48.50778766,78.8678346,99.08378129
11320,8.696411166,51.21465315,79.53409195,81.80191443,75.14872492
86390,87.29591975,26.65779261,55.47894562,28.83016086,37.5223065
241690,5.203062473,2.841109755,32.77271159,96.15626949,8.085184244
142210,52.12899836,47.89337076,68.84543941,9.560305324,89.09299804
121060,12.0772692,98.94674642,52.23566007,7.442819,98.74961473
48430,30.43875768,62.85173936,0.285645119,7.166688161,39.49062107
206650,78.33564431,73.00752817,80.75278318,90.77714278,63.63969465
89850,76.74906486,71.91456284,11.03200776,1.747912447,19.4276613
84440,7.070431593,75.66288201,91.13070028,47.41404461,57.68210301
32620,5.90897892,99.60710039,57.16469501,82.21663252,62.90625823
264450,79.94331051,86.71902582,76.38084977,99.90777497,6.288633595
78070,78.60546368,39.72275673,46.67257514,55.35115386,85.99052575
2920,98.36690888,55.71259503,95.65347655,72.91480524,3.173419389
24800,57.86196466,8.347612887,13.33012942,26.78835264,72.60881722
700,75.10228465,73.74626488,56.06713217,20.23838665,12.21765616
54930,55.50134677,66.39813028,71.12861503,83.20497319,63.83227583
69330,53.38379636,95.64333405,56.56297126,17.16704869,23.06965253
49520,54.09344858,95.96583893,29.25724727,75.02892238,86.22152152
313750,97.38232391,42.11828551,69.84867099,81.00938835,92.90833183
