code,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,l_0,l_1,l_2,l_3,l_4,l_5,l_6,l_7,l_8,l_9
27050,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35693K,35693L,154040,248070,35610,357780,265520
290510,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35694K,35694L,154040,248070,35610,357780,265520
7815,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35695K,35695L,154040,248070,35610,357780,265520
7810,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35696K,35696L,154040,248070,35610,357780,265520
00781K,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35697K,35697L,154040,248070,35610,357780,265520
190650,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35698K,35698L,154040,248070,35610,357780,265520
101670,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35699K,35699L,154040,248070,35610,357780,265520
123410,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35700K,35700L,154040,248070,35610,357780,265520
3690,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35701K,35701L,154040,248070,35610,357780,265520
36690,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35702K,35702L,154040,248070,35610,357780,265520
49430,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35703K,35703L,154040,248070,35610,357780,265520
183300,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35704K,35704L,154040,248070,35610,357780,265520
41960,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35705K,35705L,154040,248070,35610,357780,265520
89890,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35706K,35706L,154040,248070,35610,357780,265520
9730,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35707K,35707L,154040,248070,35610,357780,265520
189350,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35708K,35708L,154040,248070,35610,357780,265520
82660,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35709K,35709L,154040,248070,35610,357780,265520
192820,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35710K,35710L,154040,248070,35610,357780,265520
44820,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35711K,35711L,154040,248070,35610,357780,265520
222040,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35712K,35712L,154040,248070,35610,357780,265520
241710,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35713K,35713L,154040,248070,35610,357780,265520
5070,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35714K,35714L,154040,248070,35610,357780,265520
5420,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35715K,35715L,154040,248070,35610,357780,265520
69110,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35716K,35716L,154040,248070,35610,357780,265520
71950,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35717K,35717L,154040,248070,35610,357780,265520
166480,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35718K,35718L,154040,248070,35610,357780,265520
45970,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35719K,35719L,154040,248070,35610,357780,265520
196450,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35720K,35720L,154040,248070,35610,357780,265520
29960,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35721K,35721L,154040,248070,35610,357780,265520
2020,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35722K,35722L,154040,248070,35610,357780,265520
3070,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35723K,35723L,154040,248070,35610,357780,265520
3075,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35724K,35724L,154040,248070,35610,357780,265520
144620,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35725K,35725L,154040,248070,35610,357780,265520
102940,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35726K,35726L,154040,248070,35610,357780,265520
2025,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35727K,35727L,154040,248070,35610,357780,265520
120110,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35728K,35728L,154040,248070,35610,357780,265520
120115,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35729K,35729L,154040,248070,35610,357780,265520
950160,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35730K,35730L,154040,248070,35610,357780,265520
138490,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35731K,35731L,154040,248070,35610,357780,265520
21240,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35732K,35732L,154040,248070,35610,357780,265520
33290,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35733K,35733L,154040,248070,35610,357780,265520
56360,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35734K,35734L,154040,248070,35610,357780,265520
282880,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35735K,35735L,154040,248070,35610,357780,265520
121850,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35736K,35736L,154040,248070,35610,357780,265520
15710,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35737K,35737L,154040,248070,35610,357780,265520
52330,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35738K,35738L,154040,248070,35610,357780,265520
322780,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35739K,35739L,154040,248070,35610,357780,265520
126600,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35740K,35740L,154040,248070,35610,357780,265520
200130,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35741K,35741L,154040,248070,35610,357780,265520
31820,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35742K,35742L,154040,248070,35610,357780,265520
294570,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35743K,35743L,154040,248070,35610,357780,265520
192400,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35744K,35744L,154040,248070,35610,357780,265520
284740,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35745K,35745L,154040,248070,35610,357780,265520
317690,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35746K,35746L,154040,248070,35610,357780,265520
365270,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35747K,35747L,154040,248070,35610,357780,265520
60280,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35748K,35748L,154040,248070,35610,357780,265520
15590,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35749K,35749L,154040,248070,35610,357780,265520
40350,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35750K,35750L,154040,248070,35610,357780,265520
51780,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35751K,35751L,154040,248070,35610,357780,265520
115180,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35752K,35752L,154040,248070,35610,357780,265520
182360,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35753K,35753L,154040,248070,35610,357780,265520
66310,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35754K,35754L,154040,248070,35610,357780,265520
136660,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35755K,35755L,154040,248070,35610,357780,265520
16600,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35756K,35756L,154040,248070,35610,357780,265520
264900,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35757K,35757L,154040,248070,35610,357780,265520
26490K,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35758K,35758L,154040,248070,35610,357780,265520
5740,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35759K,35759L,154040,248070,35610,357780,265520
5745,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35760K,35760L,154040,248070,35610,357780,265520
259960,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35761K,35761L,154040,248070,35610,357780,265520
215570,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35762K,35762L,154040,248070,35610,357780,265520
43590,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35763K,35763L,154040,248070,35610,357780,265520
114120,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35764K,35764L,154040,248070,35610,357780,265520
110790,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35765K,35765L,154040,248070,35610,357780,265520
900250,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35766K,35766L,154040,248070,35610,357780,265520
83790,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35767K,35767L,154040,248070,35610,357780,265520
45520,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35768K,35768L,154040,248070,35610,357780,265520
36170,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35769K,35769L,154040,248070,35610,357780,265520
214150,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35770K,35770L,154040,248070,35610,357780,265520
352770,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35771K,35771L,154040,248070,35610,357780,265520
237880,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35772K,35772L,154040,248070,35610,357780,265520
139670,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35773K,35773L,154040,248070,35610,357780,265520
20120,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35774K,35774L,154040,248070,35610,357780,265520
39490,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35775K,35775L,154040,248070,35610,357780,265520
54780,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35776K,35776L,154040,248070,35610,357780,265520
219130,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35777K,35777L,154040,248070,35610,357780,265520
318660,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35778K,35778L,154040,248070,35610,357780,265520
180060,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35779K,35779L,154040,248070,35610,357780,265520
65130,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35780K,35780L,154040,248070,35610,357780,265520
14580,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35781K,35781L,154040,248070,35610,357780,265520
15890,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35782K,35782L,154040,248070,35610,357780,265520
6890,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35783K,35783L,154040,248070,35610,357780,265520
23160,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35784K,35784L,154040,248070,35610,357780,265520
3240,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35785K,35785L,154040,248070,35610,357780,265520
11280,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35786K,35786L,154040,248070,35610,357780,265520
53620,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35787K,35787L,154040,248070,35610,357780,265520
4100,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35788K,35788L,154040,248070,35610,357780,265520
4105,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35789K,35789L,154040,248070,35610,357780,265520
116100,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35790K,35790L,154040,248070,35610,357780,265520
9410,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35791K,35791L,154040,248070,35610,357780,265520
9415,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35792K,35792L,154040,248070,35610,357780,265520
44490,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35793K,35793L,154040,248070,35610,357780,265520
124560,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35794K,35794L,154040,248070,35610,357780,265520
1420,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35795K,35795L,154040,248070,35610,357780,265520
7980,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35796K,35796L,154040,248070,35610,357780,265520
191420,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35797K,35797L,154040,248070,35610,357780,265520
73640,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35798K,35798L,154040,248070,35610,357780,265520
182690,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35799K,35799L,154040,248070,35610,357780,265520
66700,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35800K,35800L,154040,248070,35610,357780,265520
95610,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35801K,35801L,154040,248070,35610,357780,265520
131970,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35802K,35802L,154040,248070,35610,357780,265520
55490,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35803K,35803L,154040,248070,35610,357780,265520
308700,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35804K,35804L,154040,248070,35610,357780,265520
89030,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35805K,35805L,154040,248070,35610,357780,265520
258050,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35806K,35806L,154040,248070,35610,357780,265520
54450,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35807K,35807L,154040,248070,35610,357780,265520
91440,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35808K,35808L,154040,248070,35610,357780,265520
78000,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35809K,35809L,154040,248070,35610,357780,265520
200230,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35810K,35810L,154040,248070,35610,357780,265520
214420,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35811K,35811L,154040,248070,35610,357780,265520
393210,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35812K,35812L,154040,248070,35610,357780,265520
215480,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35813K,35813L,154040,248070,35610,357780,265520
51360,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35814K,35814L,154040,248070,35610,357780,265520
45340,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35815K,35815L,154040,248070,35610,357780,265520
108230,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35816K,35816L,154040,248070,35610,357780,265520
79970,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35817K,35817L,154040,248070,35610,357780,265520
199800,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35818K,35818L,154040,248070,35610,357780,265520
105550,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35819K,35819L,154040,248070,35610,357780,265520
26150,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35820K,35820L,154040,248070,35610,357780,265520
322180,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35821K,35821L,154040,248070,35610,357780,265520
117730,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35822K,35822L,154040,248070,35610,357780,265520
33830,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35823K,35823L,154040,248070,35610,357780,265520
57680,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35824K,35824L,154040,248070,35610,357780,265520
64760,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35825K,35825L,154040,248070,35610,357780,265520
246710,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35826K,35826L,154040,248070,35610,357780,265520
340570,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35827K,35827L,154040,248070,35610,357780,265520
277880,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35828K,35828L,154040,248070,35610,357780,265520
131290,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35829K,35829L,154040,248070,35610,357780,265520
19180,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35830K,35830L,154040,248070,35610,357780,265520
356860,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35831K,35831L,154040,248070,35610,357780,265520
62860,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35832K,35832L,154040,248070,35610,357780,265520
363280,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35833K,35833L,154040,248070,35610,357780,265520
36328K,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35834K,35834L,154040,248070,35610,357780,265520
321550,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35835K,35835L,154040,248070,35610,357780,265520
91810,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35836K,35836L,154040,248070,35610,357780,265520
4870,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35837K,35837L,154040,248070,35610,357780,265520
104480,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35838K,35838L,154040,248070,35610,357780,265520
309900,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35839K,35839L,154040,248070,35610,357780,265520
81150,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35840K,35840L,154040,248070,35610,357780,265520
130740,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35841K,35841L,154040,248070,35610,357780,265520
217880,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35842K,35842L,154040,248070,35610,357780,265520
84730,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35843K,35843L,154040,248070,35610,357780,265520
46210,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35844K,35844L,154040,248070,35610,357780,265520
34230,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35845K,35845L,154040,248070,35610,357780,265520
33540,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35846K,35846L,154040,248070,35610,357780,265520
43200,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35847K,35847L,154040,248070,35610,357780,265520
214450,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35848K,35848L,154040,248070,35610,357780,265520
217950,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35849K,35849L,154040,248070,35610,357780,265520
208340,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35850K,35850L,154040,248070,35610,357780,265520
5690,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35851K,35851L,154040,248070,35610,357780,265520
177830,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35852K,35852L,154040,248070,35610,357780,265520
37070,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35853K,35853L,154040,248070,35610,357780,265520
150900,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35854K,35854L,154040,248070,35610,357780,265520
37030,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35855K,35855L,154040,248070,35610,357780,265520
47310,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35856K,35856L,154040,248070,35610,357780,265520
266870,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35857K,35857L,154040,248070,35610,357780,265520
170790,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35858K,35858L,154040,248070,35610,357780,265520
49120,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35859K,35859L,154040,248070,35610,357780,265520
38950,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35860K,35860L,154040,248070,35610,357780,265520
106240,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35861K,35861L,154040,248070,35610,357780,265520
131760,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35862K,35862L,154040,248070,35610,357780,265520
65690,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35863K,35863L,154040,248070,35610,357780,265520
140860,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35864K,35864L,154040,248070,35610,357780,265520
91700,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35865K,35865L,154040,248070,35610,357780,265520
202960,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35866K,35866L,154040,248070,35610,357780,265520
32800,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35867K,35867L,154040,248070,35610,357780,265520
318010,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35868K,35868L,154040,248070,35610,357780,265520
36580,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35869K,35869L,154040,248070,35610,357780,265520
27710,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35870K,35870L,154040,248070,35610,357780,265520
4720,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35871K,35871L,154040,248070,35610,357780,265520
225590,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35872K,35872L,154040,248070,35610,357780,265520
54300,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35873K,35873L,154040,248070,35610,357780,265520
68050,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35874K,35874L,154040,248070,35610,357780,265520
28670,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35875K,35875L,154040,248070,35610,357780,265520
222110,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35876K,35876L,154040,248070,35610,357780,265520
10820,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35877K,35877L,154040,248070,35610,357780,265520
16800,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35878K,35878L,154040,248070,35610,357780,265520
263750,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35879K,35879L,154040,248070,35610,357780,265520
251970,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35880K,35880L,154040,248070,35610,357780,265520
1020,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35881K,35881L,154040,248070,35610,357780,265520
327610,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35882K,35882L,154040,248070,35610,357780,265520
87010,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35883K,35883L,154040,248070,35610,357780,265520
90080,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35884K,35884L,154040,248070,35610,357780,265520
10770,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35885K,35885L,154040,248070,35610,357780,265520
119500,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35886K,35886L,154040,248070,35610,357780,265520
22100,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35887K,35887L,154040,248070,35610,357780,265520
58430,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35888K,35888L,154040,248070,35610,357780,265520
9520,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35889K,35889L,154040,248070,35610,357780,265520
47050,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35890K,35890L,154040,248070,35610,357780,265520
3670,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35891K,35891L,154040,248070,35610,357780,265520
189690,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35892K,35892L,154040,248070,35610,357780,265520
318020,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35893K,35893L,154040,248070,35610,357780,265520
256630,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35894K,35894L,154040,248070,35610,357780,265520
331380,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35895K,35895L,154040,248070,35610,357780,265520
141020,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35896K,35896L,154040,248070,35610,357780,265520
41020,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35897K,35897L,154040,248070,35610,357780,265520
114630,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35898K,35898L,154040,248070,35610,357780,265520
123010,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35899K,35899L,154040,248070,35610,357780,265520
7630,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35900K,35900L,154040,248070,35610,357780,265520
290720,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35901K,35901L,154040,248070,35610,357780,265520
5670,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35902K,35902L,154040,248070,35610,357780,265520
94940,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35903K,35903L,154040,248070,35610,357780,265520
7330,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35904K,35904L,154040,248070,35610,357780,265520
17810,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35905K,35905L,154040,248070,35610,357780,265520
93380,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35906K,35906L,154040,248070,35610,357780,265520
